ChEMBL_ID,SMILES,MW,LogP,HBD,HBA,TPSA,RotBonds,Rings,AtomCount,Lipinski,Veber,Ghose,Egan,PAINS,Brenk,Lipinski_Score,Veber_Score,Ghose_Score,Egan_Score,PAINS_Score,Brenk_Score,Quality_Score,Quality_Class
CHEMBL7298,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccccc2C1=O,313.3570000000001,2.4132000000000007,0,4,64.43,1,3,23,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL427826,CC1(C)N=C(N)N=C(N)N1c1ccc(C(F)(F)F)cc1,285.273,1.8909000000000002,2,5,79.99999999999999,1,2,20,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL414010,Cc1oc(-c2ccc(Cl)cc2)nc1COc1cccc(/C=C/C(C)n2oc(=O)[nH]c2=O)c1,453.8820000000001,4.599820000000004,1,6,103.25999999999999,7,4,32,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL440085,COc1noc2c1CN(C)CC2.Cl,204.65699999999998,1.0929,0,4,38.50000000000001,1,2,13,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL7018,CC#CCOc1noc2c1CNCC2.Cl,228.67899999999997,1.1441999999999999,1,4,47.290000000000006,2,2,15,Pass,Pass,Fail,Pass,Clean,Alert,1,1,0,1,1,0,4,Moderate
CHEMBL7029,C/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1,487.43400000000014,4.7943200000000035,1,6,103.26,7,4,35,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL7070,Cc1cccc(N2C(N)=NC(N)=NC2(C)C)c1,231.303,1.1805199999999998,2,5,80.0,1,2,17,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL415293,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccc(Cl)cc2C1=O,347.80200000000013,3.066600000000002,0,4,64.43,1,3,24,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL266088,FC(F)(F)c1ccc2nc(N3CCNCC3)cnc2c1,282.26899999999995,2.0582,1,4,41.050000000000004,1,3,20,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6684,Nc1ccc2nc(N3CCNCC3)cnc2c1,229.287,0.6215999999999993,2,5,67.07,1,3,17,Pass,Pass,Fail,Pass,Clean,Alert,1,1,0,1,1,0,4,Moderate
CHEMBL7004,Cc1ccc(N2C(N)=NC(N)=NC2(C)C)cc1,231.30300000000003,1.1805199999999996,2,5,80.0,1,2,17,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6710,C[C@@H](N)Cc1c2c(c(Br)c3c1OCC3)OCC2.Cl,334.641,2.630400000000001,1,3,44.480000000000004,2,3,18,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6807,C=C(Br)COc1noc2c1CNCC2.Cl,295.564,2.0295,1,4,47.290000000000006,3,2,15,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6767,C#CCOc1noc2c1CNCC2.Cl,214.652,0.7541,1,4,47.290000000000006,2,2,14,Pass,Pass,Fail,Pass,Clean,Alert,1,1,0,1,1,0,4,Moderate
CHEMBL6838,C[C@H](N)Cc1c2ccoc2cc2ccoc12.Cl,251.713,3.490500000000002,1,3,52.3,2,3,17,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6375,C/C=C/COc1noc2c1CNCC2.Cl,230.695,1.697,1,4,47.290000000000006,3,2,15,Pass,Pass,Fail,Pass,Clean,Alert,1,1,0,1,1,0,4,Moderate
CHEMBL6377,CC(C)COc1noc2c1CNCC2.Cl,232.71099999999998,1.7769,1,4,47.290000000000006,3,2,15,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL428334,COc1c2occc2c(CN2CCOCC2)c2ccc(=O)oc12.Cl,351.786,2.8018000000000014,0,6,65.05000000000001,3,4,24,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6451,COc1noc2c1CNCC2.Cl,190.63,0.7506999999999999,1,4,47.290000000000006,1,2,12,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6452,C[C@@H](N)Cc1c2c(c(C(F)(F)F)c3c1OCC3)OCC2.Cl,323.742,2.8867000000000016,1,3,44.480000000000004,2,3,21,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6453,CCCCCCCCC#Cc1ccc2c(c1)C[C@@H](CO)NC(=O)[C@H](C(C)C)N2C,398.5910000000001,4.282700000000004,2,3,52.57,8,2,29,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6801,O=C(O)C1CN(c2cnc3ccccc3n2)CCN1,258.281,0.4926,2,5,78.35,2,3,19,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6780,c1ccc2nc(N3CCNCC3)cnc2c1,214.272,1.0393999999999999,1,4,41.050000000000004,1,3,16,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL263084,CN1CCN(c2nc3ccc(S(N)(=O)=O)cc3nc2Cl)CC1,341.82400000000007,0.6823999999999998,1,6,92.42,2,3,22,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6721,CCC1CC(CC)c2cc3c(C(F)(F)F)cc(=O)oc3cc2N1,325.33000000000004,4.899600000000004,1,3,42.24,2,3,23,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL416,COc1c2occc2cc2ccc(=O)oc12,216.19199999999995,2.5478000000000005,0,4,52.58,1,3,16,Pass,Pass,Fail,Pass,Clean,Alert,1,1,0,1,1,0,4,Moderate
CHEMBL415475,COc1cccc(-c2ccc(Cl)cc2)c1CC(=O)O,276.719,3.6427000000000023,1,2,46.53,4,2,19,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL266319,COc1cccc(N2C(N)=NC(N)=NC2(C)C)c1,247.30199999999996,0.8806999999999998,2,6,89.23,2,2,18,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6695,O=C1CN(c2cnc3ccccc3n2)CCN1,228.255,0.5659999999999998,1,4,58.120000000000005,1,3,17,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6756,Fc1cccc2ncc(N3CCNCC3)nc12,232.26199999999994,1.1784999999999997,1,4,41.050000000000004,1,3,17,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6712,CC(C)NCC(O)COc1ccc(CCOCC2CCCC2)cc1,335.4880000000001,3.1736000000000013,2,4,50.72,11,2,24,Pass,Fail,Pass,Pass,Clean,Alert,1,0,1,1,1,0,4,Moderate
CHEMBL7237,CC(C)CC(=O)C(=O)N1CCC[C@H]1C(=O)OCCCc1cccnc1,346.427,2.1635999999999997,0,5,76.57000000000001,8,2,25,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL7238,CN(C=O)c1ncnc2c1ncn2Cc1ccccc1F,285.28200000000004,1.6062999999999998,0,4,63.910000000000004,4,3,21,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL412607,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)c1ccc(C(F)(F)F)cc1,1044.0480000000002,-0.9845000000000035,11,13,376.44999999999993,26,2,73,Fail,Fail,Fail,Fail,Clean,Alert,0,0,0,0,1,0,1,Poor
CHEMBL266943,COC(=O)c1ncn2c1CN(C)C(=O)c1cc(Cl)ccc1-2,305.72100000000006,1.8979,0,4,64.43,1,3,21,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL7009,COC(=O)c1ncn2c1CN(C)C(=O)c1ccccc1-2,271.276,1.2445,0,4,64.43,1,3,20,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL428674,COc1c2occc2c(CN(CCO)CCO)c2ccc(=O)oc12.Cl,369.801,1.7561999999999993,2,7,96.28000000000002,7,3,25,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL269704,CC1(C)N=C(N)N=C(N)N1c1cccc(OCc2ccc(Cl)c(Cl)c2)c1,392.2900000000001,3.757900000000001,2,6,89.22999999999999,4,3,26,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6661,CC(C)(C)c1ccc(N2C(N)=NC(N)=NC2(C)C)cc1,273.38399999999996,2.1696,2,5,80.0,1,2,20,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6749,CC(CCc1ccc(F)cc1)NCC(O)COc1ccc(CCOCC2CCC2)cc1,429.5760000000003,4.535500000000004,2,4,50.72,14,3,31,Pass,Fail,Pass,Pass,Clean,Alert,1,0,1,1,1,0,4,Moderate
CHEMBL268809,NS(=O)(=O)c1cccc2cccnc12,208.242,0.8822000000000001,1,3,73.05000000000001,1,2,14,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6750,CCNC1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,383.5170000000001,0.08690000000000164,2,7,118.79999999999998,7,2,23,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL266732,Fc1ccccc1Cn1cnc2c(NC3CCC3)ncnc21,297.337,2.9781000000000013,1,4,55.63,4,4,22,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6671,CC1(C)N=C(N)N=C(N)N1c1cccc(OCCCCOc2cccc(C(F)(F)F)c2)c1,449.47700000000015,4.128900000000003,2,7,98.46,8,3,32,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6725,Cc1oc2c(C)c3oc(=O)cc(C)c3cc2c1CNCCO,301.34200000000004,2.5463600000000004,2,5,75.61,4,3,22,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6859,CCCOc1noc2c1CNCC2.Cl,218.68399999999997,1.5309,1,4,47.290000000000006,3,2,14,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6702,CC(C)Oc1noc2c1CNCC2.Cl,218.684,1.5292999999999999,1,4,47.290000000000006,2,2,14,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL17,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,305.16400000000004,0.2882000000000006,2,4,120.32,2,1,16,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL266573,COc1ccc(N2C(N)=NC(N)=NC2(C)C)cc1,247.302,0.8806999999999995,2,6,89.23,2,2,18,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL263078,C[C@H](N)Cc1c2c(c(Br)c3c1OCC3)OCC2.Cl,334.641,2.630400000000001,1,3,44.480000000000004,2,3,18,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6620,COc1cc(C(F)(F)F)c(OC)cc1CC(C)N,263.259,2.6123000000000003,1,3,44.480000000000004,4,1,18,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL269001,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,324.44900000000007,0.612,2,6,106.32999999999998,3,2,19,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6607,COc1cc(CC(C)N)c(OC)cc1Br,274.158,2.3560000000000008,1,3,44.480000000000004,4,1,15,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL267037,COc1ccc(CC(=O)O)cc1-c1ccc(Cl)cc1,276.719,3.6427000000000023,1,2,46.53,4,2,19,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL267038,NC1=NC(C(F)(F)F)CCC1,166.146,1.4584000000000001,1,2,38.379999999999995,0,1,11,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL268914,CC1(C)N=C(N)N=C(N)N1c1cccc(C#N)c1,242.28600000000003,0.7437799999999999,2,6,103.78999999999999,1,2,18,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6860,CCCCOc1noc2c1CNCC2.Cl,232.71099999999998,1.9209999999999998,1,4,47.290000000000006,4,2,15,Pass,Pass,Fail,Pass,Clean,Alert,1,1,0,1,1,0,4,Moderate
CHEMBL6680,CCOc1noc2c1CNCC2.Cl,204.65699999999998,1.1407999999999998,1,4,47.290000000000006,2,2,13,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL18,CCOc1ccc2nc(S(N)(=O)=O)sc2c1,258.32399999999996,1.3424,1,5,82.28,3,2,16,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL268985,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)OCc1ccccc1,1006.077,-1.5069000000000046,11,14,385.67999999999995,27,2,71,Fail,Fail,Fail,Fail,Clean,Alert,0,0,0,0,1,0,1,Poor
CHEMBL265570,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)OCc1ccc([N+](=O)[O-])cc1,1051.0739999999998,-1.5987000000000045,11,16,428.81999999999994,28,2,74,Fail,Fail,Fail,Fail,Clean,Alert,0,0,0,0,1,0,1,Poor
CHEMBL6655,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccc(Br)cc2C1=O,392.2530000000001,3.1757000000000017,0,4,64.43,1,3,24,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6826,CN1Cc2c(C(=O)OCCC(C)(C)C)ncn2-c2ccc(Cl)cc2C1=O,375.8560000000001,3.7043000000000026,0,4,64.43,3,3,26,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6827,CNc1ncnc2c1ncn2Cc1cccc(O)c1,255.281,1.6219,2,5,75.86,3,3,19,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL427797,COc1ccc(CC(=O)O)c(-c2ccc(Cl)cc2)c1,276.719,3.6427000000000023,1,2,46.53,4,2,19,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6988,COc1cc(-c2ccc(Cl)cc2)ccc1CC(=O)O,276.719,3.6427000000000023,1,2,46.53,4,2,19,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6851,C=C1[C@@H](OC(=O)/C=C/c2ccccc2)CC[C@@]2(C)[C@@H](O)[C@H](O)C3=C(C)C(=O)C[C@@H]([C@@H](OC(C)=O)[C@H]12)C3(C)C,522.6380000000003,4.182900000000004,2,7,110.13000000000002,4,4,38,Fail,Pass,Fail,Pass,Clean,Alert,0,1,0,1,1,0,3,Moderate
CHEMBL6672,COc1ccc(-c2ccc(Cl)cc2)cc1CC(=O)O,276.719,3.6427000000000023,1,2,46.53,4,2,19,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL267498,COc1c2occc2c(CN(C)C)c2ccc(=O)oc12.Cl,309.74899999999997,3.0312000000000023,0,5,55.82,3,3,21,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6724,Nc1ccc(S(N)(=O)=O)cc1Br,251.10500000000002,0.6787000000000002,2,3,86.18,1,1,12,Pass,Pass,Fail,Pass,Clean,Alert,1,1,0,1,1,0,4,Moderate
CHEMBL6853,Nc1ccc(S(N)(=O)=O)cc1F,190.199,0.05530000000000024,2,3,86.18,1,1,12,Pass,Pass,Fail,Pass,Clean,Alert,1,1,0,1,1,0,4,Moderate
CHEMBL266242,[O-][n+]1cc(N2CCNCC2)nc2ccccc21,230.27100000000002,0.27780000000000027,1,4,55.1,1,3,17,Pass,Pass,Fail,Pass,PAINS,Alert,1,1,0,1,0,0,3,Moderate
CHEMBL266301,CC(CN1CCCCC1)OC(=O)C1CCCCN1C(=O)C(=O)C(C)(C)C,366.5020000000001,2.4003000000000005,0,5,66.92,5,2,26,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL417,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,543.5250000000003,0.0012999999999993017,6,12,206.07,5,5,39,Fail,Fail,Fail,Fail,PAINS,Alert,0,0,0,0,0,0,0,Poor
CHEMBL216758,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3OC1C[C@H](NC(=O)OCC2=C(C(=O)OC(C)(C)C)N3C(=O)/C(=C/OC(=O)C(C)(C)C)[C@@H]3S(=O)(=O)C2)[C@@H](O)[C@H](C)O1,984.983,1.4345000000000019,6,20,325.43,10,7,69,Fail,Fail,Fail,Fail,PAINS,Alert,0,0,0,0,0,0,0,Poor
CHEMBL6864,COc1c(CC(=O)O)cccc1-c1ccc(Cl)cc1,276.719,3.6427000000000023,1,2,46.53,4,2,19,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6693,Nc1nc(N)c2c(S(=O)(=O)c3ccc4ccccc4c3)cccc2n1,350.4030000000001,2.7802000000000016,2,6,111.96,2,4,25,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL266318,COc1c2occc2c(C[N+](C)(C)C)c2ccc(=O)oc12.[Cl-],323.77600000000007,-0.24199999999999977,0,4,52.58,3,3,22,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL267220,CC(CCc1ccccc1)NCC(O)COc1ccc(CCOCC2CCC2)cc1,411.5860000000003,4.396400000000004,2,4,50.72,14,3,30,Pass,Fail,Pass,Pass,Clean,Alert,1,0,1,1,1,0,4,Moderate
CHEMBL266302,Fc1ccccc1Cn1cnc2c(NCC3CC3)ncnc21,297.337,2.8356000000000012,1,4,55.63,5,4,22,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6683,CC(CN1CCCCC1)OC(=O)[C@@H]1CCCN1C(=O)C(=O)c1ccccc1,372.4650000000001,2.2779,0,5,66.92,6,3,27,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL19,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,236.278,-1.4237999999999997,1,5,107.41,1,1,14,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL20,CC(=O)Nc1nnc(S(N)(=O)=O)s1,222.251,-0.8561000000000003,2,6,115.03999999999999,2,1,13,Pass,Pass,Fail,Pass,Clean,Alert,1,1,0,1,1,0,4,Moderate
CHEMBL6643,CC1(C)CCN=C(N)C1,126.20300000000002,1.1636000000000002,1,2,38.379999999999995,0,1,9,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6933,Nc1ncnc2ccc(Sc3ccc4ccccc4c3)cc12,303.39000000000004,4.516400000000003,1,4,51.8,2,4,22,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL266025,CC1(C)N=C(N)N=C(N)N1c1cccc(OCCOc2ccccc2)c1,353.42600000000004,2.3298999999999994,2,7,98.46,6,3,26,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6637,C/C(=C\Cn1oc(=O)[nH]c1=O)c1ccc(OCCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)cc1,501.4610000000001,4.836820000000004,1,6,103.26,8,4,36,Fail,Pass,Fail,Pass,Clean,Clean,0,1,0,1,1,1,4,Moderate
